mss139|True|Woman's Club of Albany; Records|1908, 1910-2010|23.64 cubic ft.|The Woman's Club of Albany Records document the day-to-day operations of the first 100 years of this community organization founded in 1910.|False|&#13;&#10;Access to this record group is unrestricted with the exception of one folder, which is marked.
mss140|True|Maguire, Gregory; Papers|1929-2018|16.4 cubic ft.|"The Gregory Maguire Papers are a collection of materials from the American novelist. He is the author of <emph render=""italic"">Wicked: The Life and Times of the Wicked Witch of the West</emph>, <emph render=""italic"">Out of Oz</emph>, and several dozen other novels for adults and children."|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain  personally identifiable information. Please contact an archivist for more information.
mss141|True|Terwilliger Family Collection; Papers|1912-1919|0.40 cubic ft.|The Terwilliger Family Collection contains numerous letters written by Harvey Beebe, an American soldier from southwestern New York during World War I.|False|&#13;&#10;Access to this record group is unrestricted.
mss019|True|Lindquist, Jennie D.; Papers|1937-1978|2 cubic ft.|The Jennie D. Lindquist papers document the professional life of Lindquist, an editor, author, lecturer, and librarian. The collection is cheifly composed of copies of personal correspondances, printed materials, transcripts from her radio program, and an advanced publisher's copy of her book.|False|&#13;&#10;Access to this record group is unrestricted.
mss025|True|Rienow, Leona; Papers|1856-1988|2.78 cubic ft.|This collection documents Leona Train Rienow's professional career as a writer. The papers contain a significant number of drafts of Leona Train Rienow's manuscripts, papers concerning her research for her books and articles, and correspondence files.|False|&#13;&#10;Access to this record group is unrestricted.
mss029|True|Torrente Ballester, Gonzalo; Papers|1954-1964|0.4 cubic ft.|This collection contains manuscripts and a journal written by the Spanish novelist Gonzalo Torrente Balleste.|False|"&#13;&#10;The contents of the diary ""My Inmost Conscience"" are closed until their publication by the University at Albany and cannot be examined. All sections of the diary related to the author's children are restricted until after their deaths. Access to all other material in this collection is unrestricted."
mss030|True|Walders, Joseph; Collection|1949-1977|6.98 cubic ft.|This collection contains television and film scripts, movie posters, still photographs, lobby cards, and pressbooks collected by Joseph Walders.|False|&#13;&#10;Access to this record group is unrestricted.
mss032|True|Aleksander, Irina Kunina (Zamiatin); Papers|1937-1978|1.25 cubic ft.|The collection consists of correspondence, photographs, and manuscripts which reflect Irina Aleksander's association with a number of literary notables such as Anaïs Nin, Miroslav Krlea, Marijan and Zora Matkovi, Lon Pierre-Quint, Claude Aveline, and Evgenii Zamiatin.|False|&#13;&#10;Access to this record group is unrestricted.
mss035|True|Bell, Abraham, and Son; Collection|1809-1917|22 cubic ft.|The collection consists of 157 volumes of business books and three boxes of financial materials, correspondence, books, scrapbooks and diaries relating to the Bell Family and the Abraham Bell and Son Company.|False|&#13;&#10;Access to this record group is unrestricted.
mss037|True|Albany Jewish Community; Collection|1905-1990|2.03 cubic ft.|The Jewish Community of the Albany, New York area is featured in the Collection which was brought together to show community involvement in the region by the Greater Albany Jewish Federation and the University Libraries of the University at Albany, SUNY. This collection contains photographs, meeting minutes, commemoration papers, local area newspapers, academic articles, community reports, and a prayer book.|False|&#13;&#10;Access to these records is unrestricted with the exception of one folder marked on the inventory.
